web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
"1609406686-3284","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=36","null","Lauterstraße 25, Friedenau, Berlin","159.000 €","27 m²","1 Zi.1","Provisionsfrei*","Balkon/Terrasse","/expose/124143397"
"1609406822-3624","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=19","null","Duncker Straße 75, Prenzlauer Berg, Berlin","249.900 €","35,75 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/124374744"
"1609406649-3192","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=41","null","Niederschönhausen, Berlin","206.000 €","59 m²","2 Zi.2","Keller","null","/expose/125380721"
"1609406822-3633","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=19","null","Prenzlauer Berg, Berlin","1.700.000 €","125,3 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/120213028"
"1609406456-2606","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70","null","Charlottenburg, Berlin","525.000 €","98 m²","3 Zi.3","Online-Besichtigung","Balkon/Terrasse","/expose/125345225"
"1609406325-2313","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=85","null","Mitte (Ortsteil), Berlin","1.030.000 €","119 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/120786441"
"1609406338-2349","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=83","null","Havelberger Straße 10, Moabit, Berlin","349.900 €","71,25 m²","2 Zi.2","Provisionsfrei*","Balkon/Terrasse","/expose/122646210"
"1609406914-3900","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6","PROVISIONSFREI: Vermietete Altbauwohnung mit Balkon zum ruhigen, begrünten Innenhof","Schützenstr. 16, Steglitz, Berlin","220.570 €","65,56 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/103934881"
"1609406568-2947","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53","null","Damaschkestraße 31, Halensee, Berlin","799.000 €","106,43 m²","4 Zi.4","Online-Besichtigung","Provisionsfrei*","/expose/120027534"
"1609406496-2728","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64","null","Gleimstraße 57, Prenzlauer Berg, Berlin","215.000 €","43,29 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/123197528"
"1609406830-3659","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=18","null","Darmstädter Straße 9, Wilmersdorf, Berlin","197.712 €","27,46 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/122453026"
"1609406958-3999","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1","Großzügige Dachgeschosswohnung mit Fahrstuhl und Terrasse","Moabit, Berlin","998.000 €","228 m²","7 Zi.7","Online-Besichtigung","Balkon/Terrasse","/expose/115268752"
"1609406589-3010","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=50","null","Köpenick, Berlin","138.500 €","91 m²","3,5 Zi.3,5","Provisionsfrei*","Garten","/expose/122372673"
"1609406522-2804","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60","null","Alt-Moabit 73 A, Moabit, Berlin","509.000 €","119 m²","3 Zi.3","Balkon/Terrasse","null","/expose/113285401"
"1609406769-3544","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23","null","Marienstraße 9, Mitte (Ortsteil), Berlin","970.000 €","132 m²","4 Zi.4","Provisionsfrei*","Balkon/Terrasse","/expose/124819818"
"1609406631-3131","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=44","null","Tiergarten, Berlin","1.099.000 €","134 m²","4 Zi.4","Balkon/Terrasse","Gäste-WC","/expose/124702404"
"1609406476-2679","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=67","null","Charlottenburg, Berlin","244.000 €","64 m²","2 Zi.2","Provisionsfrei*","null","/expose/125365958"
"1609406661-3219","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40","null","Schmargendorf, Berlin","320.000 €","68 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/125033607"
"1609406914-3885","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6","NEULUXURIÖS SANIERTE ALTBAUWOHNUNG MIT LIFT, BALKON UND HERRLICHEM PARKBLICK!","Wilmersdorf, Berlin","1.550.000 €","160 m²","4 Zi.4","Online-Besichtigung","Balkon/Terrasse","/expose/125138001"
"1609406958-4000","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1","NEU**Mittendrin im Simon-Dach-Kietz** - Sehr schöne, gepflegte Altbauwohnung mit attraktiver Aufteilung","Friedrichshain, Berlin","453.000 €","78 m²","2 Zi.2","Provisionsfrei*","Balkon/Terrasse","/expose/124847820"
"1609406958-3998","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1","NEU+++ FREIE 2 ZIMMERWOHNUNG AN DER PANKE+++","Ravenestr. 7, Gesundbrunnen, Berlin","309.900 €","72 m²","2 Zi.2","Online-Besichtigung","null","/expose/124850831"
"1609406522-2809","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60","null","Rheingaustraße 19, Friedenau, Berlin","269.000 €","60,79 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/113241024"
"1609406260-2153","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=93","null","Reinickendorf (Ortsteil), Berlin","392.000 €","86 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/125346936"
"1609406582-2996","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51","null","Prenzlauer Berg, Berlin","699.000 €","107,26 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/121094214"
"1609406456-2617","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70","null","Märkisches Viertel, Berlin","395.000 €","98 m²","4 Zi.4","Online-Besichtigung","Balkon/Terrasse","/expose/125333327"
"1609406392-2503","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=75","null","Gesundbrunnen, Berlin","378.000 €","95,67 m²","3 Zi.3","Provisionsfrei*","Balkon/Terrasse","/expose/124840418"
"1609406294-2244","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=88","null","Rheingaustraße 19, Friedenau, Berlin","389.000 €","82,11 m²","3 Zi.3","Balkon/Terrasse","null","/expose/116795775"
"1609406837-3673","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=17","null","Darmstädter Straße 9, Wilmersdorf, Berlin","219.000 €","30,52 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/111363569"
"1609406522-2812","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60","null","Alt-Moabit 73 A, Moabit, Berlin","549.000 €","122 m²","4 Zi.4","Balkon/Terrasse","null","/expose/112831666"
"1609406643-3175","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=42","null","Mitte (Ortsteil), Berlin","349.000 €","55 m²","3 Zi.3","Keller","null","/expose/125222870"
"1609406725-3414","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30","null","Ossietzkystr. 9e, Pankow (Ortsteil), Berlin","799.000 €","178 m²","5 Zi.5","Online-Besichtigung","Keller","/expose/124969926"
"1609406236-2097","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96","null","Corinthstraße 28, Friedrichshain, Berlin","299.000 €","59,46 m²","2 Zi.2","null","null","/expose/125485785"
"1609406661-3205","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40","null","Corinthstraße 30, Friedrichshain, Berlin","189.000 €","35,87 m²","1 Zi.1","Balkon/Terrasse","Keller","/expose/125518694"
"1609406236-2088","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96","null","Gesundbrunnen, Berlin","179.300 €","56 m²","2 Zi.2","Keller","null","/expose/125487941"
"1609406907-3861","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=7","PROVISIONSFREI: Klassische, vermietete Altbauwohnung mit  Balkon in ruhiger Hinterhauslage","Schützenstr. 16, Steglitz, Berlin","206.151 €","57,58 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/103934941"
"1609406503-2742","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63","null","Waidmannsluster Damm XX, Waidmannslust, Berlin","479.000 €","103 m²","3 Zi.3","Online-Besichtigung","Balkon/Terrasse","/expose/122635275"
"1609406705-3357","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33","null","Horstweg 24, Charlottenburg, Berlin","2.242.500 €","195 m²","5 Zi.5","Provisionsfrei*","Balkon/Terrasse","/expose/124212077"
"1609406316-2291","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=86","null","Neukölln (Ortsteil), Berlin","860.730 €","331,05 m²","10 Zi.10","Online-Besichtigung","Balkon/Terrasse","/expose/118651093"
"1609406307-2261","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87","null","Charlottenburg, Berlin","520.000 €","104,09 m²","4 Zi.4","null","null","/expose/117105373"
"1609406274-2193","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91","null","Sigmaringer Straße 17, Wilmersdorf, Berlin","822.000 €","149,66 m²","4 Zi.4","Online-Besichtigung","Balkon/Terrasse","/expose/113218613"
"1609406210-2022","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99","null","Eulerstr. 15, Gesundbrunnen, Berlin","275.082 €","57,96 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/125336556"
"1609406549-2889","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56","null","Landsberger Allee 53/Virchowstraße 1, Friedrichshain, Berlin","421.606,96 €","102,28 m²","3 Zi.3","Online-Besichtigung","Einbauküche","/expose/116244294"
"1609406705-3344","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33","null","Rubensstraße 23, Schöneberg, Berlin","299.000 €","69 m²","2,5 Zi.2,5","Keller","null","/expose/124687651"
"1609406680-3270","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37","null","Mitte (Ortsteil), Berlin","470.000 €","59,62 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/125080151"
"1609406365-2421","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79","null","Gotenstraße 80, Schöneberg, Berlin","128.000 €","28 m²","1 Zi.1","Provisionsfrei*","Keller","/expose/123948026"
"1609406274-2191","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91","null","Wilhelmsruh, Berlin","350.000 €","108 m²","4 Zi.4","Balkon/Terrasse","null","/expose/113252925"
"1609406371-2449","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78","null","Friedrichsberger Straße 2, Friedrichshain, Berlin","180.000 €","40,18 m²","1 Zi.1","Provisionsfrei*","Balkon/Terrasse","/expose/123948260"
"1609406392-2501","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=75","null","Prenzlauer Berg, Berlin","555.000 €","71 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/124847642"
"1609406365-2438","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79","null","Kiefholzstraße 5, Alt-Treptow, Berlin","392.000 €","81,14 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/123943378"
"1609406535-2859","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=58","null","Rheingaustraße 19, Friedenau, Berlin","239.000 €","50,47 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/114125459"
"1609406325-2311","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=85","null","Wilmersdorfer Straße 106, Charlottenburg, Berlin","367.247 €","59,08 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/121012917"
"1609406351-2393","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=81","null","Prenzlauer Berg, Berlin","975.000 €","107,2 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/123721028"
"1609406434-2597","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=71","null","Mariendorf, Berlin","295.000 €","58 m²","2 Zi.2","Balkon/Terrasse","null","/expose/125197818"
"1609406384-2497","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76","null","Prenzlauer Berg, Berlin","480.000 €","77 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/124372239"
"1609406371-2452","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78","null","Fregestraße 76, Schöneberg, Berlin","196.000 €","42,84 m²","2 Zi.2","Provisionsfrei*","Balkon/Terrasse","/expose/123948104"
"1609406425-2561","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72","null","Ossietzkystr. 9a.., Pankow (Ortsteil), Berlin","899.000 €","200,18 m²","6 Zi.6","Online-Besichtigung","Balkon/Terrasse","/expose/125197364"
"1609406625-3120","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45","null","Karlshorst, Berlin","210.000 €","71,52 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/124341872"
"1609406365-2427","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79","null","Mierendorffplatz 18 I, Charlottenburg, Berlin","425.000 €","98 m²","3 Zi.3","Provisionsfrei*","Balkon/Terrasse","/expose/123947815"
"1609406377-2480","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77","null","Ofener Straße 3, Wedding, Berlin","259.000 €","75,76 m²","3 Zi.3","Provisionsfrei*","Balkon/Terrasse","/expose/124124551"
"1609406763-3526","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=24","null","Friedrichshain, Berlin","1.180.000 €","186 m²","5 Zi.5","Balkon/Terrasse","Einbauküche","/expose/123624183"
"1609406756-3511","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=25","null","Adlershof, Berlin","259.000 €","106 m²","3 Zi.3","Balkon/Terrasse","null","/expose/124443997"
"1609406287-2237","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=89","null","Ossietzkystraße 9, Pankow (Ortsteil), Berlin","939.000 €","186,1 m²","6 Zi.6","Balkon/Terrasse","Aufzug","/expose/116673491"
"1609406756-3517","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=25","null","Westend, Berlin","775.800 €","80,33 m²","3 Zi.3","Online-Besichtigung","Provisionsfrei*","/expose/124981371"
"1609406325-2318","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=85","null","Mitte (Ortsteil), Berlin","795.000 €","75 m²","2 Zi.2","Einbauküche","Keller","/expose/120255955"
"1609406851-3715","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15","null","Kaiserin-Augusta-Allee 49, Charlottenburg, Berlin","373.000 €","75 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/123947901"
"1609406661-3203","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40","null","Wilmsstraße 16, Kreuzberg, Berlin","1.350.000 €","144,5 m²","3 Zi.3","Online-Besichtigung","Einbauküche","/expose/124823241"
"1609406610-3072","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=47","null","Gubener Straße 37, Friedrichshain, Berlin","602.814,69 €","74,62 m²","2 Zi.2","Online-Besichtigung","Garten","/expose/123868137"
"1609406415-2558","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73","null","Moabit, Berlin","247.532 €","51,07 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/125080514"
"1609406274-2182","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91","null","Müllerstraße 29, Lichterfelde, Berlin","219.000 €","67,08 m²","2 Zi.2","Balkon/Terrasse","null","/expose/113720638"
"1609406281-2213","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=90","null","Moabit, Berlin","325.000 €","58 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/114830566"
"1609406528-2837","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59","null","Bossestraße 8, Friedrichshain, Berlin","239.000 €","51,58 m²","2 Zi.2","Balkon/Terrasse","null","/expose/113592531"
"1609406415-2552","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73","null","Moabit, Berlin","217.497 €","52,78 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/125084085"
"1609406881-3789","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=11","Neubauprojekt B18A","Bredereckstraße 18A, Kaulsdorf, Berlin","222.000 - 556.500 €","49,00 - 112,00 m²","März 2022","null","null","https://www.immobilienscout24.de/neubau/ar54-wohnbau-gmbh/neubauprojekt-b18a/94782.html"
"1609406365-2433","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79","null","Bundesallee 156, Wilmersdorf, Berlin","258.000 €","56,41 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/123946908"
"1609406938-3960","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3","Bezugsfrei! Eine der schönsten Alleen von Köpenick","Köpenick, Berlin","365.000 €","119 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/114419229"
"1609406673-3247","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=38","null","Menckenstr. 10a, Steglitz, Berlin","306.000 €","64,5 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/117870164"
"1609406562-2922","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54","null","Charlottenburg, Berlin","1.799.000 €","160 m²","4 Zi.4","Balkon/Terrasse","Einbauküche","/expose/118526593"
