web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
1609153788-608,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70,Wasserturm Berlin-Altglienicke,"Schirnerstraße 17/19, Altglienicke, Berlin",608.869 - 1.874.772 €,"54,00 - 161,00 m²",2023,null,null,https://www.immobilienscout24.de/neubau/terraplan-immobilien-und-treuhandgesellschaft-mbh/wasserturm-berlin-alt-glienicke/95813.html
1609153646-173,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Warschauer Straße 10, Friedrichshain, Berlin","442.794,85 €","69,42 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/124185894
1609153613-69,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=97,null,"Riemannstraße 11, Kreuzberg, Berlin",408.79 €,73 m²,2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/122115637
1609153839-743,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Knaackstraße 92, Prenzlauer Berg, Berlin",700.00 €,70 m²,2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/114144138
1609153659-206,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=90,null,"Tiergarten, Berlin",1.099.000 €,134 m²,4 Zi.4,Balkon/Terrasse,Gäste-WC,/expose/124702404
1609153993-1185,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=41,null,"Hakenfelde, Berlin",159.00 €,53 m²,2 Zi.2,Online-Besichtigung,Einbauküche,/expose/118405323
1609153683-297,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=86,null,"Plänterwald, Berlin",466.50 €,"99,91 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/122358135
1609153620-92,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Stresemannstrasse 34, Kreuzberg, Berlin",249.00 €,51 m²,1 Zi.1,Online-Besichtigung,Einbauküche,/expose/122417501
1609153869-836,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59,null,"Reinickendorf (Ortsteil), Berlin",139.00 €,39 m²,1 Zi.1,Balkon/Terrasse,null,/expose/124962552
1609154036-1302,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=35,null,"Pasteurstraße 18, Prenzlauer Berg, Berlin",300.82 €,"67,6 m²",2 Zi.2,Online-Besichtigung,Keller,/expose/122920419
1609153809-661,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=67,null,"Lichterfelde, Berlin",998.00 €,187 m²,5 Zi.5,Balkon/Terrasse,Garten,/expose/119400097
1609153932-1015,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=50,null,"Mitte (Ortsteil), Berlin",265.00 €,48 m²,2 Zi.2,Online-Besichtigung,Einbauküche,/expose/123038191
1609154021-1273,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37,null,"Wilmersdorf, Berlin",595.00 €,77 m²,2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/124433277
1609153974-1131,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=44,null,"Friedrichshain, Berlin",369.00 €,"54,7 m²",2 Zi.2,Balkon/Terrasse,Garten,/expose/125154530
1609153946-1059,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Trützschlerstraße 26, Johannisthal, Berlin",350.00 €,"81,16 m²",3 Zi.3,Balkon/Terrasse,Keller,/expose/124066188
1609153839-754,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Reinickendorf (Ortsteil), Berlin",435.00 €,146 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/125266035
1609153695-337,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=84,null,"Rohrweihstr. 35a, Konradshöhe, Berlin",390.00 €,"84,79 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/109291814
1609154000-1218,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40,null,"Wrangelstraße 10, Steglitz, Berlin",600.00 €,"134,8 m²",3 Zi.3,Balkon/Terrasse,null,/expose/109853815
1609153839-745,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Knaackstraße 92, Prenzlauer Berg, Berlin",1.278.000 €,144 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/114831283
1609153809-666,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=67,null,"Steglitz, Berlin",599.00 €,110 m²,"3,5 Zi.3,5",Balkon/Terrasse,null,/expose/118526550
1609153824-704,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=65,null,"Steglitz, Berlin",329.00 €,"69,89 m²",2 Zi.2,Balkon/Terrasse,null,/expose/124316626
1609154092-1486,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=26,null,"Lüdtgeweg XXX, Charlottenburg, Berlin",470.00 €,"98,58 m²",4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/124803711
1609153967-1113,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45,null,"Friedrichshain, Berlin",250.00 €,37 m²,2 Zi.2,null,null,/expose/125144429
1609154086-1469,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=27,null,"Charlottenburg, Berlin",348.00 €,99 m²,3 Zi.3,null,null,/expose/125254582
1609153890-894,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Corinthstraße 43, Friedrichshain, Berlin",359.00 €,"96,61 m²",2 Zi.2,Provisionsfrei*,Einbauküche,/expose/125152420
1609153946-1048,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Altglienicke, Berlin",150.00 €,24 m²,1 Zi.1,Garten,null,/expose/124205218
1609153646-177,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Spandau (Ortsteil), Berlin",175.00 €,54 m²,2 Zi.2,Provisionsfrei*,Keller,/expose/124151497
1609153758-535,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=74,null,"Tempelhof, Berlin",540.00 €,"96,97 m²",4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/124728873
1609153779-596,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=71,null,"Mitte (Ortsteil), Berlin",620.00 €,105 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/125251768
1609154021-1280,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37,KUCKHOFF 47,"Kuckhoffstraße 45/47, Niederschönhausen, Berlin",380.000 - 1.170.000 €,"62,00 - 183,00 m²",März - August 2021,null,null,https://www.immobilienscout24.de/neubau/bbt-gmbh/kuckhoff-47/77687.html
1609153932-1011,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=50,null,"Moabit, Berlin",270.00 €,59 m²,2 Zi.2,null,null,/expose/123248397
1609154150-1672,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=17,null,"Schöneberg, Berlin",1.190.000 €,190 m²,5 Zi.5,Balkon/Terrasse,Einbauküche,/expose/124390052
1609154007-1229,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=39,null,"Choriner Str. 30, Prenzlauer Berg, Berlin",379.00 €,"64,01 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124315064
1609153946-1055,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Wichertstraße 43, Prenzlauer Berg, Berlin",263.00 €,"52,74 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/124073989
1609153646-176,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Prenzlauer Berg, Berlin",275.00 €,37 m²,"1,5 Zi.1,5",Balkon/Terrasse,null,/expose/124157619
1609153653-191,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91,null,"Prenzlauer Berg, Berlin",299.00 €,"59,78 m²",2 Zi.2,Online-Besichtigung,Einbauküche,/expose/124516047
1609154194-1794,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=11,NEUAm Hochmeisterplatz,"Cicerostraße 8, Halensee, Berlin",874.000 - 1.159.000 €,"92,00 - 116,00 m²",nach Vereinbarung,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/everestate/am-hochmeister-platz/96240.html
1609153620-100,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Moabit, Berlin",199.00 €,"36,4 m²",1 Zi.1,Einbauküche,null,/expose/122273491
1609154163-1714,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15,NEUWuhletaler Fenster,"Märkische Allee 312, Marzahn, Berlin",214.900 - 450.900 €,"53,00 - 82,00 m²",Q3 2023,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/bonava-deutschland-gmbh/wuhletaler-fenster/89273.html
1609153665-229,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=89,null,"Westendallee 77b, Westend, Berlin",305.85 €,84 m²,3 Zi.3,Provisionsfrei*,Garten,/expose/125061004
1609154013-1257,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=38,null,"Charlottenburg, Berlin",299.90 €,"67,64 m²",2 Zi.2,Online-Besichtigung,Keller,/expose/125145492
1609153925-996,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Moabit, Berlin",944.00 €,139 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/122351695
1609154163-1716,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15,null,"Köpenick, Berlin",249.00 €,"56,6 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/125448510
1609153758-534,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=74,null,"Bundesallee 156, Wilmersdorf, Berlin",310.00 €,"56,51 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/124732174
1609154222-1872,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=7,Hereinspaziert! - Dein neues City Apartment - SOFORT BEZUGSFREI,"Friedrichsberger Straße 2, Friedrichshain, Berlin",195.00 €,"37,54 m²",1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/123948231
1609154129-1606,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20,null,"Wilhelmsaue 132, Wilmersdorf, Berlin",321.00 €,"60,88 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/122452764
1609153788-610,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70,null,"Moabit, Berlin",179.50 €,54 m²,3 Zi.3,Keller,null,/expose/117028246
1609153848-773,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=62,null,"Karlsruher Straße 18, Halensee, Berlin",599.00 €,"79,4 m²",2 Zi.2,Balkon/Terrasse,Keller,/expose/121238756
1609153869-835,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59,null,"Friedrichshain, Berlin",1.780.000 €,"175,59 m²",5 Zi.5,Balkon/Terrasse,Einbauküche,/expose/125125289
1609153925-990,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Mitte (Ortsteil), Berlin",355.00 €,"46,75 m²","1,5 Zi.1,5",Balkon/Terrasse,Keller,/expose/122515776
1609153904-940,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54,null,"Vienweg 100, Französisch Buchholz, Berlin",330.00 €,"89,09 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/116123225
1609153824-716,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=65,null,"Prenzlauer Berg, Berlin",1.490.000 €,120 m²,2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/123239312
1609153653-194,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91,null,"Wedding, Berlin",190.00 €,40 m²,1 Zi.1,Balkon/Terrasse,Keller,/expose/124496260
1609153653-199,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91,null,"Tiergarten, Berlin",1.599.000 €,169 m²,4 Zi.4,null,null,/expose/124349307
1609154036-1318,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=35,null,"Mitte (Ortsteil), Berlin",398.00 €,65 m²,2 Zi.2,Online-Besichtigung,Einbauküche,/expose/125179882
1609153861-806,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60,null,"Lothar-Bucher-Straße 10A, Steglitz, Berlin",299.00 €,"65,54 m²",2 Zi.2,Balkon/Terrasse,Keller,/expose/124158035
1609154092-1483,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=26,null,"Gesundbrunnen, Berlin",324.00 €,"75,44 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/120975614
1609153689-309,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=85,null,"Angerburger Allee 6, Westend, Berlin",199.00 €,36 m²,1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/125218117
1609154055-1367,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32,null,"Berlichingenstraße 14, Moabit, Berlin",205.56 €,"45,68 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/111363407
1609154201-1819,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10,NEUVERT - Wohnen AM TACHELES,"Johannisstraße 14 - 19, Mitte (Ortsteil), Berlin",1.070.000 - 2.610.000 €,"66,50 - 182,00 m²",Q2 2023,null,null,https://www.immobilienscout24.de/neubau/allmyhomes-gmbh/vert/92528.html
1609154104-1528,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=24,null,"Hielscherstr. 1, Wilhelmsruh, Berlin",320.00 €,"72,9 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/121537654
1609153671-256,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=88,null,"Pascalstraße 19, Charlottenburg, Berlin",188.00 €,"50,3 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/125216737
1609154098-1520,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=25,null,"Tegel, Berlin",249.00 €,68 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124186100
1609153817-692,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=66,null,"Lichtenberg (Ortsteil), Berlin",478.00 €,100 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/121120613
1609154129-1607,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20,null,"Manteuffelstrasse 62, Kreuzberg, Berlin",349.60 €,"62,14 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/108903203
1609154262-1990,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1,NEULeben in der Gartenstadt,"Regenerstraße 59, Karlshorst, Berlin",359.950 - 724.950 €,"74,00 - 129,00 m²",2021,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/interhomes-ag/xxx/68708.html
1609154048-1342,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33,null,"Karlshorst, Berlin",246.00 €,60 m²,2 Zi.2,null,null,/expose/124365930
1609153890-893,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Pintschstr. 3, Friedrichshain, Berlin",239.50 €,"58,71 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/122224678
1609154171-1726,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=14,HANDJERY – FRIEDENAU LIVING,"Friedenau, Berlin",443.800 - 899.800 €,"75,72 - 126,61 m²",Juni 2022,null,null,https://www.immobilienscout24.de/neubau/c-c-birnstiel-immobilien-e-k/handjery-friedenau-living/93305.html
1609153875-853,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=58,null,"Schöneberg, Berlin",540.00 €,"72,34 m²",2 Zi.2,Online-Besichtigung,Einbauküche,/expose/125298210
1609154110-1542,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Salzbrunner Straße 40, Schmargendorf, Berlin",144.00 €,"27,27 m²",1 Zi.1,Einbauküche,null,/expose/122270281
1609154021-1278,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37,null,"Germaniastr. 27a, Tempelhof, Berlin",289.00 €,60 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124986893
1609153824-713,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=65,null,"Kantsraße 52 20, Westend, Berlin",176.00 €,31 m²,1 Zi.1,Online-Besichtigung,Balkon/Terrasse,/expose/123540049
1609153659-213,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=90,null,"Althoffstraße 18, Steglitz, Berlin",416.00 €,"107,95 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/124696522
1609153779-598,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=71,null,"Wedding, Berlin",209.00 €,48 m²,1 Zi.1,Keller,null,/expose/125250852
1609153855-795,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=61,null,"Charlottenburg, Berlin",600.00 €,84 m²,2 Zi.2,Einbauküche,Keller,/expose/118445384
1609154135-1623,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=19,null,"Prenzlauer Berg, Berlin",359.00 €,"73,78 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/123780133
1609154179-1749,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=13,null,"Sedanstraße 3, Steglitz, Berlin",294.00 €,"53,64 m²",2 Zi.2,Balkon/Terrasse,Keller,/expose/120600883
1609154123-1599,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=21,null,"Prenzlauer Allee 175a, Prenzlauer Berg, Berlin",515.00 €,"88,66 m²",3 Zi.3,Provisionsfrei*,null,/expose/123941260
1609153765-560,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73,null,"Koburger Str. 14, Schöneberg, Berlin",110.00 €,"31,64 m²",1 Zi.1,Keller,null,/expose/124913095
1609153890-895,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Charlottenburg, Berlin",135.00 €,28 m²,1 Zi.1,Balkon/Terrasse,Keller,/expose/123520653
1609154055-1363,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32,null,"Britzer Straße 20, Niederschöneweide, Berlin",272.71 €,"82,64 m²",3 Zi.3,Online-Besichtigung,Provisionsfrei*,/expose/114650745
1609153830-729,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64,null,"Steglitz, Berlin",249.00 €,"55,86 m²",2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124938819
1609153788-606,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70,null,"Tiergarten, Berlin",2.595.000 €,235 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/124903637
1609153809-670,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=67,null,"Tiergarten, Berlin",499.00 €,73 m²,2 Zi.2,Einbauküche,Garten,/expose/118253897
1609153883-870,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,null,"Moabit, Berlin",184.90 €,49 m²,"1,5 Zi.1,5",null,null,/expose/115577961
1609154000-1203,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40,null,"Halensee, Berlin",799.00 €,110 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/121808603
1609153620-82,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Zehlendorf, Berlin",1.500.000 €,172 m²,5 Zi.5,Balkon/Terrasse,Einbauküche,/expose/122926200
1609153993-1186,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=41,null,"Pastor-Niemöller-Platz X, Niederschönhausen, Berlin",400.00 €,94 m²,4 Zi.4,Online-Besichtigung,Balkon/Terrasse,/expose/120101564
1609154156-1683,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=16,null,"Motzstr. 28, Schöneberg, Berlin",727.50 €,"121,25 m²",5 Zi.5,Balkon/Terrasse,Keller,/expose/121085919
1609153634-125,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94,null,"Mitte (Ortsteil), Berlin",950.00 €,135 m²,5 Zi.5,Keller,null,/expose/123570187
1609154067-1415,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30,null,"Charlottenburg, Berlin",2.875.000 €,250 m²,6 Zi.6,Provisionsfrei*,Balkon/Terrasse,/expose/124117514
1609153752-502,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=75,null,"Beusselstrasse 36 we4, Moabit, Berlin",315.00 €,98 m²,3 Zi.3,Online-Besichtigung,Keller,/expose/124557570
1609153628-110,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=95,null,"Simon-Dach Strasse 28/29, Friedrichshain, Berlin",325.00 €,"53,11 m²",2 Zi.2,null,null,/expose/123310217
